1.000000E+00 NAN NAN
1.099000E+00 1.316562E-01 2.094081E+01
1.198000E+00 1.379276E-01 1.848155E+01
1.297000E+00 1.441528E-01 1.784464E+01
1.396000E+00 1.503220E-01 1.721474E+01
1.495000E+00 1.564314E-01 1.671179E+01
1.594000E+00 1.624789E-01 1.641315E+01
1.693000E+00 1.684628E-01 1.597221E+01
1.792000E+00 1.743834E-01 1.569819E+01
1.891000E+00 1.802405E-01 1.547122E+01
1.990000E+00 1.860348E-01 1.520100E+01
2.089000E+00 1.917672E-01 1.497146E+01
2.188000E+00 1.974388E-01 1.484784E+01
2.287000E+00 2.030507E-01 1.467624E+01
2.386000E+00 2.086040E-01 1.452875E+01
2.485000E+00 2.141001E-01 1.433928E+01
2.584000E+00 2.195403E-01 1.423238E+01
2.683000E+00 2.249258E-01 1.414036E+01
2.782000E+00 2.302578E-01 1.400614E+01
2.881000E+00 2.355377E-01 1.394018E+01
2.980000E+00 2.407665E-01 1.383271E+01
3.079000E+00 2.459454E-01 1.373721E+01
3.178000E+00 2.510758E-01 1.369998E+01
3.277000E+00 2.561585E-01 1.362284E+01
3.376000E+00 2.611946E-01 1.355416E+01
3.475000E+00 2.661854E-01 1.349303E+01
3.574000E+00 2.711317E-01 1.343867E+01
3.673000E+00 2.760344E-01 1.339042E+01
3.772000E+00 2.808946E-01 1.334767E+01
3.871000E+00 2.857131E-01 1.327069E+01
3.970000E+00 2.904909E-01 1.323835E+01
4.069000E+00 2.952287E-01 1.321008E+01
4.168000E+00 2.999274E-01 1.314901E+01
4.267000E+00 3.045878E-01 1.312859E+01
4.366000E+00 3.092107E-01 1.307631E+01
4.465000E+00 3.137968E-01 1.306243E+01
4.564000E+00 3.183467E-01 1.301758E+01
4.663000E+00 3.228613E-01 1.300922E+01
4.762000E+00 3.273411E-01 1.297072E+01
4.861000E+00 3.317868E-01 1.293538E+01
4.960000E+00 3.361991E-01 1.293400E+01
5.059000E+00 3.405784E-01 1.290370E+01
5.158000E+00 3.449255E-01 1.287594E+01
5.257000E+00 3.492409E-01 1.285056E+01
5.356000E+00 3.535251E-01 1.282737E+01
5.455000E+00 3.577787E-01 1.280624E+01
5.554000E+00 3.620021E-01 1.278704E+01
5.653000E+00 3.661961E-01 1.276963E+01
5.752000E+00 3.703609E-01 1.275390E+01
5.851000E+00 3.744970E-01 1.273975E+01
5.950000E+00 3.786051E-01 1.272709E+01
6.049000E+00 3.826854E-01 1.271581E+01
6.148000E+00 3.867384E-01 1.270585E+01
6.247000E+00 3.907645E-01 1.269713E+01
6.346000E+00 3.947643E-01 1.268957E+01
6.445000E+00 3.987379E-01 1.265838E+01
6.544000E+00 4.026859E-01 1.265325E+01
6.643000E+00 4.066087E-01 1.264910E+01
6.742000E+00 4.105065E-01 1.264587E+01
6.841000E+00 4.143798E-01 1.261995E+01
6.940000E+00 4.182289E-01 1.261867E+01
7.039000E+00 4.220542E-01 1.261816E+01
7.138000E+00 4.258560E-01 1.259563E+01
7.237000E+00 4.296346E-01 1.259678E+01
7.336000E+00 4.333904E-01 1.257635E+01
7.435000E+00 4.371236E-01 1.257899E+01
7.534000E+00 4.408346E-01 1.256045E+01
7.633000E+00 4.445236E-01 1.256444E+01
7.732000E+00 4.481910E-01 1.254764E+01
7.831000E+00 4.518370E-01 1.255284E+01
7.930000E+00 4.554620E-01 1.253762E+01
